2020-11-06:12:07:31,753 DEBUG    [fighter.py:40] Fighter running
2020-11-06:13:59:21,639 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:59:21,714 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:59:21,715 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:59:21,715 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:59:21,999 DEBUG    [fighter.py:118] path found
2020-11-06:13:59:21,999 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:59:25,627 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:59:25,703 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:59:25,703 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:59:25,703 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:59:26,9 DEBUG    [fighter.py:118] path found
2020-11-06:13:59:26,9 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:59:29,615 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:59:29,694 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:59:29,694 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:13:59:29,694 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:59:30,1 DEBUG    [fighter.py:118] path found
2020-11-06:13:59:30,1 DEBUG    [fighter.py:121] moving towards target
2020-11-06:13:59:31,399 DEBUG    [fighter.py:124] can hit target
2020-11-06:13:59:33,224 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:13:59:33,368 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:59:33,368 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:13:59:33,368 DEBUG    [fighter.py:64] Combat ended
2020-11-06:13:59:33,368 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:59:35,700 DEBUG    [bot.py:48] No mobs found
2020-11-06:13:59:35,701 DEBUG    [bot.py:42] Current map (12, -19)
2020-11-06:13:59:36,308 INFO     [bot.py:99] Current map coords: (12, -19)
2020-11-06:13:59:36,308 DEBUG    [bot.py:101] Changing map to destination (11, -19)
2020-11-06:13:59:41,3 INFO     [bot.py:109] Change map took 4.6930151000005935
2020-11-06:13:59:41,537 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:59:43,689 DEBUG    [bot.py:48] No mobs found
2020-11-06:13:59:43,689 DEBUG    [bot.py:42] Current map (11, -19)
2020-11-06:13:59:44,221 INFO     [bot.py:99] Current map coords: (11, -19)
2020-11-06:13:59:44,221 DEBUG    [bot.py:101] Changing map to destination (12, -19)
2020-11-06:13:59:47,88 INFO     [bot.py:109] Change map took 2.8666143999998894
2020-11-06:13:59:47,630 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:13:59:48,656 DEBUG    [bot.py:39] I found a mob group
2020-11-06:13:59:48,657 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:13:59:52,222 DEBUG    [fighter.py:43] Combat started
2020-11-06:13:59:52,222 INFO     [bot.py:58] Enter combat took: 3.5651127000000997
2020-11-06:13:59:53,872 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:13:59:53,950 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:59:53,950 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:13:59:53,951 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:59:56,220 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:59:56,220 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:13:59:56,220 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:13:59:58,251 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:13:59:58,251 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:13:59:58,251 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:08,236 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:00:08,319 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:08,320 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:14:00:08,320 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:09,897 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:09,898 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:14:00:09,898 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:11,705 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:11,705 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:14:00:11,705 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:16,478 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:00:16,558 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:16,558 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:00:16,558 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:19,439 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:14:00:19,781 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:19,781 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:14:00:19,782 DEBUG    [fighter.py:64] Combat ended
2020-11-06:14:00:19,782 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:00:21,139 DEBUG    [bot.py:39] I found a mob group
2020-11-06:14:00:21,140 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:14:00:24,171 DEBUG    [fighter.py:43] Combat started
2020-11-06:14:00:24,171 INFO     [bot.py:58] Enter combat took: 3.030714800000169
2020-11-06:14:00:25,820 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:00:25,897 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:25,897 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:14:00:25,898 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:28,14 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:28,15 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:00:28,15 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:30,148 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:14:00:30,358 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:30,358 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:14:00:30,358 DEBUG    [fighter.py:64] Combat ended
2020-11-06:14:00:30,358 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:00:32,466 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:00:32,466 DEBUG    [bot.py:42] Current map (12, -19)
2020-11-06:14:00:33,6 INFO     [bot.py:99] Current map coords: (12, -19)
2020-11-06:14:00:33,6 DEBUG    [bot.py:101] Changing map to destination (12, -20)
2020-11-06:14:00:37,641 INFO     [bot.py:109] Change map took 4.634241499999916
2020-11-06:14:00:38,173 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:00:39,148 DEBUG    [bot.py:39] I found a mob group
2020-11-06:14:00:39,148 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:14:00:41,772 DEBUG    [fighter.py:43] Combat started
2020-11-06:14:00:41,772 INFO     [bot.py:58] Enter combat took: 2.6232773000001544
2020-11-06:14:00:43,405 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:00:43,480 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:43,481 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:00:43,481 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:00:45,780 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:14:00:46,40 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:00:46,40 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:14:00:46,41 DEBUG    [fighter.py:64] Combat ended
2020-11-06:14:00:46,41 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:00:48,145 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:00:48,147 DEBUG    [bot.py:42] Current map (12, -20)
2020-11-06:14:00:48,692 INFO     [bot.py:99] Current map coords: (12, -20)
2020-11-06:14:00:48,692 DEBUG    [bot.py:101] Changing map to destination (12, -19)
2020-11-06:14:00:52,704 INFO     [bot.py:109] Change map took 4.010311799999727
2020-11-06:14:00:53,239 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:00:55,387 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:00:55,387 DEBUG    [bot.py:42] Current map (12, -19)
2020-11-06:14:00:55,929 INFO     [bot.py:99] Current map coords: (12, -19)
2020-11-06:14:00:55,929 DEBUG    [bot.py:101] Changing map to destination (11, -19)
2020-11-06:14:01:00,578 INFO     [bot.py:109] Change map took 4.6473261000001
2020-11-06:14:01:01,114 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:01:03,276 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:01:03,279 DEBUG    [bot.py:42] Current map (11, -19)
2020-11-06:14:01:03,817 INFO     [bot.py:99] Current map coords: (11, -19)
2020-11-06:14:01:03,817 DEBUG    [bot.py:101] Changing map to destination (12, -19)
2020-11-06:14:01:06,89 INFO     [bot.py:109] Change map took 2.2713885000002847
2020-11-06:14:01:06,626 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:01:08,759 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:01:08,759 DEBUG    [bot.py:42] Current map (12, -19)
2020-11-06:14:01:09,284 INFO     [bot.py:99] Current map coords: (12, -19)
2020-11-06:14:01:09,285 DEBUG    [bot.py:101] Changing map to destination (12, -18)
2020-11-06:14:01:13,375 INFO     [bot.py:109] Change map took 4.089248299999781
2020-11-06:14:01:14,46 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:01:14,704 DEBUG    [bot.py:39] I found a mob group
2020-11-06:14:01:14,706 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:14:01:17,323 DEBUG    [fighter.py:43] Combat started
2020-11-06:14:01:17,324 INFO     [bot.py:58] Enter combat took: 2.6178453000002264
2020-11-06:14:01:18,973 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:01:19,50 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:19,50 DEBUG    [fighter.py:107] fighting 7 mobs
2020-11-06:14:01:19,50 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:20,969 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:20,969 DEBUG    [fighter.py:107] fighting 6 mobs
2020-11-06:14:01:20,969 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:23,237 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:23,237 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:14:01:23,237 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:32,203 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:01:32,288 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:32,288 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:14:01:32,288 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:34,31 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:34,31 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:14:01:34,31 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:36,84 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:36,84 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:14:01:36,84 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:36,386 DEBUG    [fighter.py:118] path found
2020-11-06:14:01:36,386 DEBUG    [fighter.py:121] moving towards target
2020-11-06:14:01:37,275 DEBUG    [fighter.py:124] can hit target
2020-11-06:14:01:40,712 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:01:40,789 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:40,789 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:01:40,789 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:42,904 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:14:01:43,249 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:43,249 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:14:01:43,249 DEBUG    [fighter.py:64] Combat ended
2020-11-06:14:01:43,249 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:01:43,377 DEBUG    [bot.py:39] I found a mob group
2020-11-06:14:01:43,378 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:14:01:45,166 DEBUG    [fighter.py:43] Combat started
2020-11-06:14:01:45,167 INFO     [bot.py:58] Enter combat took: 1.7892030000002705
2020-11-06:14:01:46,818 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:01:46,892 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:46,893 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:14:01:46,893 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:47,189 DEBUG    [fighter.py:118] path found
2020-11-06:14:01:47,189 DEBUG    [fighter.py:121] moving towards target
2020-11-06:14:01:47,820 DEBUG    [fighter.py:124] can hit target
2020-11-06:14:01:49,615 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:49,615 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:01:49,615 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:49,893 DEBUG    [fighter.py:118] path found
2020-11-06:14:01:49,893 DEBUG    [fighter.py:121] moving towards target
2020-11-06:14:01:54,8 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:01:54,84 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:54,84 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:01:54,84 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:01:56,485 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:14:01:56,745 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:01:56,745 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:14:01:56,745 DEBUG    [fighter.py:64] Combat ended
2020-11-06:14:01:56,746 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:01:57,103 DEBUG    [bot.py:39] I found a mob group
2020-11-06:14:01:57,103 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:14:02:01,33 DEBUG    [fighter.py:43] Combat started
2020-11-06:14:02:01,33 INFO     [bot.py:58] Enter combat took: 3.9291344000002937
2020-11-06:14:02:02,668 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:02:02,747 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:02,747 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:02:02,747 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:04,812 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:14:02:05,37 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:05,37 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:14:02:05,37 DEBUG    [fighter.py:64] Combat ended
2020-11-06:14:02:05,37 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:02:07,134 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:02:07,134 DEBUG    [bot.py:42] Current map (12, -18)
2020-11-06:14:02:07,682 INFO     [bot.py:99] Current map coords: (12, -18)
2020-11-06:14:02:07,683 DEBUG    [bot.py:101] Changing map to destination (12, -19)
2020-11-06:14:02:11,183 INFO     [bot.py:109] Change map took 3.500173100000211
2020-11-06:14:02:11,752 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:02:13,954 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:02:13,954 DEBUG    [bot.py:42] Current map (12, -19)
2020-11-06:14:02:14,487 INFO     [bot.py:99] Current map coords: (12, -19)
2020-11-06:14:02:14,487 DEBUG    [bot.py:101] Changing map to destination (12, -18)
2020-11-06:14:02:16,246 INFO     [bot.py:109] Change map took 1.7572182000003522
2020-11-06:14:02:16,776 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:02:18,931 DEBUG    [bot.py:48] No mobs found
2020-11-06:14:02:18,931 DEBUG    [bot.py:42] Current map (12, -18)
2020-11-06:14:02:19,468 INFO     [bot.py:99] Current map coords: (12, -18)
2020-11-06:14:02:19,471 DEBUG    [bot.py:101] Changing map to destination (12, -17)
2020-11-06:14:02:24,703 INFO     [bot.py:109] Change map took 5.2306164999999964
2020-11-06:14:02:25,279 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:02:25,653 DEBUG    [bot.py:39] I found a mob group
2020-11-06:14:02:25,654 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:14:02:28,428 DEBUG    [fighter.py:43] Combat started
2020-11-06:14:02:28,428 INFO     [bot.py:58] Enter combat took: 2.7750307000005705
2020-11-06:14:02:30,61 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:02:30,161 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:30,161 DEBUG    [fighter.py:107] fighting 5 mobs
2020-11-06:14:02:30,161 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:30,452 DEBUG    [fighter.py:118] path found
2020-11-06:14:02:30,452 DEBUG    [fighter.py:121] moving towards target
2020-11-06:14:02:31,12 DEBUG    [fighter.py:124] can hit target
2020-11-06:14:02:32,809 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:32,809 DEBUG    [fighter.py:107] fighting 4 mobs
2020-11-06:14:02:32,810 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:33,98 DEBUG    [fighter.py:118] path found
2020-11-06:14:02:33,98 DEBUG    [fighter.py:121] moving towards target
2020-11-06:14:02:33,998 DEBUG    [fighter.py:124] can hit target
2020-11-06:14:02:35,792 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:35,792 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:14:02:35,792 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:36,256 DEBUG    [fighter.py:118] path found
2020-11-06:14:02:40,955 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:02:41,52 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:41,53 DEBUG    [fighter.py:107] fighting 3 mobs
2020-11-06:14:02:41,53 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:43,143 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:43,144 DEBUG    [fighter.py:107] fighting 2 mobs
2020-11-06:14:02:43,144 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:43,630 DEBUG    [fighter.py:118] path found
2020-11-06:14:02:43,631 DEBUG    [fighter.py:121] moving towards target
2020-11-06:14:02:46,194 DEBUG    [fighter.py:124] can hit target
2020-11-06:14:02:48,25 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:48,25 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:02:48,26 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:48,336 DEBUG    [fighter.py:118] path found
2020-11-06:14:02:48,336 DEBUG    [fighter.py:121] moving towards target
2020-11-06:14:02:51,967 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:02:52,66 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:52,67 DEBUG    [fighter.py:107] fighting 1 mobs
2020-11-06:14:02:52,67 DEBUG    [fighter.py:113] searching path to mobs
2020-11-06:14:02:55,159 DEBUG    [fighter.py:82] Fight ended detected
2020-11-06:14:02:55,603 DEBUG    [fighter.py:106] combat grid parsed successfully
2020-11-06:14:02:55,603 DEBUG    [fighter.py:107] fighting 0 mobs
2020-11-06:14:02:55,603 DEBUG    [fighter.py:64] Combat ended
2020-11-06:14:02:55,603 DEBUG    [bot.py:36] Searching for mobs group...
2020-11-06:14:02:55,916 DEBUG    [bot.py:39] I found a mob group
2020-11-06:14:02:55,917 DEBUG    [bot.py:55] Clicked on mobs group
2020-11-06:14:02:59,624 DEBUG    [fighter.py:43] Combat started
2020-11-06:14:02:59,625 INFO     [bot.py:58] Enter combat took: 3.70806790000006
2020-11-06:14:03:01,276 DEBUG    [fighter.py:78] Bot turn started
2020-11-06:14:03:01,427 DEBUG    [fighter.py:106] combat grid parsed successfully
